,id.orig_p,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
324,49222,6667,tcp,irc,4.081939,75.0,243.0,S3,0,ShAdDaf,10,619,6,563,Malicious
325,49224,6667,tcp,irc,2.081064,75.0,243.0,S3,0,ShAdDaf,9,559,6,563,Malicious
326,49322,6667,tcp,,3.113975,0.0,0.0,S0,0,S,3,180,0,0,Malicious
327,49228,6667,tcp,irc,1.10512,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
328,49226,6667,tcp,irc,2.083064,74.0,242.0,S3,0,ShAdDaf,8,506,6,562,Malicious
329,49230,6667,tcp,irc,4.255575,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
330,49322,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
331,49324,6667,tcp,,3.112231,0.0,0.0,S0,0,S,3,180,0,0,Malicious
332,49324,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
333,49334,6667,tcp,,3.153709,0.0,0.0,S0,0,S,3,180,0,0,Malicious
334,49336,6667,tcp,,3.095737,0.0,0.0,S0,0,S,3,180,0,0,Malicious
335,49336,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
336,49338,6667,tcp,,3.093742,0.0,0.0,S0,0,S,3,180,0,0,Malicious
337,123,123,udp,,0.033979,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
338,49338,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
339,49342,6667,tcp,,3.153453,0.0,0.0,S0,0,S,3,180,0,0,Malicious
340,49342,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
341,49344,6667,tcp,,3.151455,0.0,0.0,S0,0,S,3,180,0,0,Malicious
342,49344,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
343,49346,6667,tcp,,3.146449,0.0,0.0,S0,0,S,3,180,0,0,Malicious
344,49346,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
345,49248,6667,tcp,irc,4.10065,74.0,242.0,S3,0,ShAdDaf,9,566,6,562,Malicious
346,49348,6667,tcp,,3.144467,0.0,0.0,S0,0,S,3,180,0,0,Malicious
347,49250,6667,tcp,irc,1.104115,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
348,49348,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
349,49360,6667,tcp,,3.100988,0.0,0.0,S0,0,S,3,180,0,0,Malicious
350,49256,6667,tcp,irc,5.10608,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
351,123,123,udp,,0.003735,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
352,49258,6667,tcp,irc,4.094684,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
353,49360,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
354,49362,6667,tcp,,3.098996,0.0,0.0,S0,0,S,3,180,0,0,Malicious
355,49362,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
356,49264,6667,tcp,irc,1.086383,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
357,49262,6667,tcp,irc,2.146277,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
358,49364,6667,tcp,,3.095724,0.0,0.0,S0,0,S,3,180,0,0,Malicious
359,49266,6667,tcp,irc,4.088919,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
360,49268,6667,tcp,irc,2.087063,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
361,49364,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
362,49270,6667,tcp,irc,2.079572,74.0,242.0,S3,0,ShAdDaf,8,506,6,562,Malicious
363,49366,6667,tcp,,3.090487,0.0,0.0,S0,0,S,3,180,0,0,Malicious
364,49272,6667,tcp,irc,1.11986,75.0,243.0,S3,0,ShAdDaf,7,447,7,615,Malicious
365,49366,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
366,49274,6667,tcp,irc,2.17976,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
367,49276,6667,tcp,irc,2.125037,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
368,49368,6667,tcp,,3.088493,0.0,0.0,S0,0,S,3,180,0,0,Malicious
369,49368,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
370,49280,6667,tcp,irc,4.100904,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
371,49372,6667,tcp,,3.108483,0.0,0.0,S0,0,S,3,180,0,0,Malicious
372,49282,6667,tcp,irc,1.103873,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
373,49284,6667,tcp,irc,1.087384,74.0,242.0,S3,0,ShAdDaf,7,446,6,562,Malicious
374,49374,6667,tcp,,3.119224,0.0,0.0,S0,0,S,3,180,0,0,Malicious
375,123,123,udp,,0.002498,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
376,49374,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
377,49376,6667,tcp,,3.117461,0.0,0.0,S0,0,S,3,180,0,0,Malicious
378,49376,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
379,49378,6667,tcp,,3.114224,0.0,0.0,S0,0,S,3,180,0,0,Malicious
380,49378,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
381,49386,6667,tcp,,3.089758,0.0,0.0,S0,0,S,3,180,0,0,Malicious
382,49294,6667,tcp,irc,4.091658,75.0,234.0,S3,0,ShAdDaf,11,671,7,606,Malicious
383,49386,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
384,49400,6667,tcp,,3.14246,0.0,0.0,S0,0,S,3,180,0,0,Malicious
385,49400,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
386,49402,6667,tcp,,3.135205,0.0,0.0,S0,0,S,3,180,0,0,Malicious
387,49402,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
388,123,123,udp,,0.037494,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
389,49404,6667,tcp,,3.132727,0.0,0.0,S0,0,S,3,180,0,0,Malicious
390,49304,6667,tcp,irc,2.040333,75.0,243.0,S3,0,ShAdDaft,9,571,6,563,Malicious
391,49306,6667,tcp,irc,1.095638,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
392,49404,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
393,49406,6667,tcp,,3.13096,0.0,0.0,S0,0,S,3,180,0,0,Malicious
394,49308,6667,tcp,irc,4.080925,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
395,49312,6667,tcp,irc,1.078645,75.0,243.0,S3,0,ShAdDaft,8,511,6,563,Malicious
396,49310,6667,tcp,irc,1.079636,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
397,49406,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
398,49314,6667,tcp,irc,1.649824,75.0,243.0,S3,0,ShAdDaf,7,447,7,615,Malicious
399,49412,6667,tcp,,3.101732,0.0,0.0,S0,0,S,3,180,0,0,Malicious
400,49412,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
401,49414,6667,tcp,,3.099498,0.0,0.0,S0,0,S,3,180,0,0,Malicious
402,49414,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
403,49320,6667,tcp,irc,1.080635,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
404,49416,6667,tcp,,3.097485,0.0,0.0,S0,0,S,3,180,0,0,Malicious
405,123,123,udp,,10.001531,288.0,288.0,SF,0,Dd,6,456,6,456,Benign
406,49422,6667,tcp,,3.12772,0.0,0.0,S0,0,S,3,180,0,0,Malicious
407,123,123,udp,,0.001743,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
408,49326,6667,tcp,irc,4.100158,74.0,242.0,S3,0,ShAdDaf,9,566,6,562,Malicious
409,49328,6667,tcp,irc,2.157772,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
410,49332,6667,tcp,irc,1.116864,74.0,242.0,S3,0,ShAdDaf,7,446,6,562,Malicious
411,49330,6667,tcp,irc,1.082145,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
412,49428,6667,tcp,,3.089996,0.0,0.0,S0,0,S,3,180,0,0,Malicious
413,49334,6667,tcp,irc,1.349984,75.0,243.0,S3,0,ShAdDaf,7,447,7,615,Malicious
414,49428,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
415,49430,6667,tcp,,3.087981,0.0,0.0,S0,0,S,3,180,0,0,Malicious
416,49430,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
417,49432,6667,tcp,,3.084741,0.0,0.0,S0,0,S,3,180,0,0,Malicious
418,49432,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
419,49340,6667,tcp,irc,4.221855,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
420,49436,6667,tcp,,3.085008,0.0,0.0,S0,0,S,3,180,0,0,Malicious
421,49436,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
422,49438,6667,tcp,,3.082239,0.0,0.0,S0,0,S,3,180,0,0,Malicious
423,49442,6667,tcp,,3.120971,0.0,0.0,S0,0,S,3,180,0,0,Malicious
424,123,123,udp,,0.001248,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
425,49442,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
426,49444,6667,tcp,,3.119213,0.0,0.0,S0,0,S,3,180,0,0,Malicious
427,49444,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
428,49446,6667,tcp,,3.117225,0.0,0.0,S0,0,S,3,180,0,0,Malicious
429,49350,6667,tcp,irc,4.079918,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
430,49352,6667,tcp,irc,4.09192,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
431,49354,6667,tcp,irc,2.159022,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
432,49356,6667,tcp,irc,2.137033,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
433,49358,6667,tcp,irc,2.199004,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
434,49450,6667,tcp,,3.101733,0.0,0.0,S0,0,S,3,180,0,0,Malicious
435,49450,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
436,49454,6667,tcp,,3.135713,0.0,0.0,S0,0,S,3,180,0,0,Malicious
437,49456,6667,tcp,,3.14271,0.0,0.0,S0,0,S,3,180,0,0,Malicious
438,49456,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
439,49458,6667,tcp,,3.135464,0.0,0.0,S0,0,S,3,180,0,0,Malicious
440,49458,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
441,123,123,udp,,0.011991,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
442,49460,6667,tcp,,3.133471,0.0,0.0,S0,0,S,3,180,0,0,Malicious
443,49460,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
444,49462,6667,tcp,,3.131481,0.0,0.0,S0,0,S,3,180,0,0,Malicious
445,49370,6667,tcp,irc,4.116656,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
446,49462,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
447,49372,6667,tcp,irc,0.919973,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
448,49464,6667,tcp,,3.129466,0.0,0.0,S0,0,S,3,180,0,0,Malicious
449,49464,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
450,49466,6667,tcp,,3.127731,0.0,0.0,S0,0,S,3,180,0,0,Malicious
451,49466,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
452,49468,6667,tcp,,3.125723,0.0,0.0,S0,0,S,3,180,0,0,Malicious
453,49468,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
454,49470,6667,tcp,,3.123975,0.0,0.0,S0,0,S,3,180,0,0,Malicious
455,49380,6667,tcp,irc,2.082311,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
456,49382,6667,tcp,irc,2.098553,75.0,243.0,S3,0,ShAdDaf,9,559,6,563,Malicious
457,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
458,49384,6667,tcp,irc,1.094893,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
459,49470,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
460,49472,6667,tcp,,3.120234,0.0,0.0,S0,0,S,3,180,0,0,Malicious
461,49388,6667,tcp,irc,1.087874,75.0,243.0,S3,0,ShAdDaf,8,499,6,563,Malicious
462,49390,6667,tcp,irc,2.106301,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
463,49472,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
464,123,123,udp,,0.187868,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
465,49392,6667,tcp,irc,1.084634,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
466,49394,6667,tcp,irc,2.087572,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
467,49474,6667,tcp,,3.118235,0.0,0.0,S0,0,S,3,180,0,0,Malicious
468,49396,6667,tcp,irc,1.036911,75.0,243.0,S3,0,ShAdDaft,8,511,6,563,Malicious
469,49398,6667,tcp,irc,1.08714,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
470,49474,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
471,49476,6667,tcp,,3.116225,0.0,0.0,S0,0,S,3,180,0,0,Malicious
472,49476,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
473,49478,6667,tcp,,3.114465,0.0,0.0,S0,0,S,3,180,0,0,Malicious
474,49478,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
475,49480,6667,tcp,,3.112476,0.0,0.0,S0,0,S,3,180,0,0,Malicious
476,49480,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
477,49482,6667,tcp,,3.110722,0.0,0.0,S0,0,S,3,180,0,0,Malicious
478,49408,6667,tcp,irc,4.104396,75.0,243.0,S3,0,ShAdDaft,11,683,6,563,Malicious
479,49410,6667,tcp,irc,1.078172,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
480,49482,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
481,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
482,49484,6667,tcp,,3.108478,0.0,0.0,S0,0,S,3,180,0,0,Malicious
483,49484,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
484,49486,6667,tcp,,3.10323,0.0,0.0,S0,0,S,3,180,0,0,Malicious
485,123,123,udp,,0.001499,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
486,49486,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
487,49488,6667,tcp,,3.093976,0.0,0.0,S0,0,S,3,180,0,0,Malicious
488,49416,6667,tcp,irc,0.909973,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
489,49488,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
490,49418,6667,tcp,irc,4.090419,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
491,49490,6667,tcp,,3.091967,0.0,0.0,S0,0,S,3,180,0,0,Malicious
492,49420,6667,tcp,irc,4.082175,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
493,49490,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
494,49492,6667,tcp,,3.089688,0.0,0.0,S0,0,S,3,180,0,0,Malicious
495,49422,6667,tcp,irc,0.929971,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
496,49426,6667,tcp,irc,1.093376,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
497,49424,6667,tcp,irc,4.213837,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
498,49492,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
499,49494,6667,tcp,,3.159195,0.0,0.0,S0,0,S,3,180,0,0,Malicious
500,49494,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
501,49496,6667,tcp,,3.157437,0.0,0.0,S0,0,S,3,180,0,0,Malicious
502,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
503,49496,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
504,49498,6667,tcp,,3.155706,0.0,0.0,S0,0,S,3,180,0,0,Malicious
505,49500,6667,tcp,,3.099947,0.0,0.0,S0,0,S,3,180,0,0,Malicious
506,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
507,49434,6667,tcp,irc,4.202619,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
508,123,123,udp,,0.001745,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
509,49500,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
510,49502,6667,tcp,,3.091234,0.0,0.0,S0,0,S,3,180,0,0,Malicious
511,49502,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
512,49504,6667,tcp,,3.089464,0.0,0.0,S0,0,S,3,180,0,0,Malicious
513,49438,6667,tcp,irc,0.99018,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
514,49440,6667,tcp,irc,1.085385,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
515,49504,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
516,49510,6667,tcp,,3.10474,0.0,0.0,S0,0,S,3,180,0,0,Malicious
517,49446,6667,tcp,irc,0.87999,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
518,49448,6667,tcp,irc,4.099413,75.0,243.0,S3,0,ShAdDaf,10,619,6,563,Malicious
519,49452,6667,tcp,irc,4.084171,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
520,123,123,udp,,0.001499,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
521,49454,6667,tcp,irc,1.140101,74.0,242.0,S3,0,ShAdDaf,8,558,6,562,Malicious
522,49542,6667,tcp,,3.146215,0.0,0.0,S0,0,S,3,180,0,0,Malicious
523,49542,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
524,49544,6667,tcp,,3.144435,0.0,0.0,S0,0,S,3,180,0,0,Malicious
525,49544,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
526,49546,6667,tcp,,3.142217,0.0,0.0,S0,0,S,3,180,0,0,Malicious
527,49548,6667,tcp,,3.093736,0.0,0.0,S0,0,S,3,180,0,0,Malicious
528,49552,6667,tcp,,3.1567,0.0,0.0,S0,0,S,3,180,0,0,Malicious
529,49552,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
530,49556,6667,tcp,,3.156708,0.0,0.0,S0,0,S,3,180,0,0,Malicious
531,49556,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
532,123,123,udp,,0.001732,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
533,49562,6667,tcp,,3.129958,0.0,0.0,S0,0,S,3,180,0,0,Malicious
534,49562,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
535,49564,6667,tcp,,3.127953,0.0,0.0,S0,0,S,3,180,0,0,Malicious
536,49564,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
537,49566,6667,tcp,,3.123962,0.0,0.0,S0,0,S,3,180,0,0,Malicious
538,49566,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
539,49568,6667,tcp,,3.121958,0.0,0.0,S0,0,S,3,180,0,0,Malicious
540,49568,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
541,49570,6667,tcp,,3.119705,0.0,0.0,S0,0,S,3,180,0,0,Malicious
542,49570,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
543,49572,6667,tcp,,3.117717,0.0,0.0,S0,0,S,3,180,0,0,Malicious
544,49574,6667,tcp,,3.155446,0.0,0.0,S0,0,S,3,180,0,0,Malicious
545,123,123,udp,,0.001495,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
546,49574,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
547,49576,6667,tcp,,3.153193,0.0,0.0,S0,0,S,3,180,0,0,Malicious
548,49576,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
549,49578,6667,tcp,,3.151179,0.0,0.0,S0,0,S,3,180,0,0,Malicious
550,49578,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
551,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
552,49580,6667,tcp,,3.149195,0.0,0.0,S0,0,S,3,180,0,0,Malicious
553,49580,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
554,49588,6667,tcp,,3.094981,0.0,0.0,S0,0,S,3,180,0,0,Malicious
555,49588,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
556,49590,6667,tcp,,3.092758,0.0,0.0,S0,0,S,3,180,0,0,Malicious
557,49590,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
558,123,123,udp,,0.008243,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
559,49598,6667,tcp,,3.080238,0.0,0.0,S0,0,S,3,180,0,0,Malicious
560,49598,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
561,49606,6667,tcp,irc,1.016419,60.0,124.0,RSTR,0,ShAdfDr,5,328,4,328,Malicious
562,49608,6667,tcp,,3.155944,0.0,0.0,S0,0,S,3,180,0,0,Malicious
563,49498,6667,tcp,irc,1.019924,75.0,234.0,S3,0,ShAdDaf,8,499,7,606,Malicious
564,49608,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
565,49610,6667,tcp,,3.150431,0.0,0.0,S0,0,S,3,180,0,0,Malicious
566,49610,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
567,49614,6667,tcp,,3.110472,0.0,0.0,S0,0,S,3,180,0,0,Malicious
568,49614,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
569,49506,6667,tcp,irc,1.107367,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
570,49508,6667,tcp,irc,4.24033,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
571,49510,6667,tcp,irc,0.909959,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
572,49512,6667,tcp,irc,4.091405,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
573,123,123,udp,,0.001745,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
574,49516,6667,tcp,irc,1.035156,75.0,243.0,S3,0,ShAdDaft,8,511,6,563,Malicious
575,49514,6667,tcp,irc,4.0989,75.0,243.0,S3,0,ShAdDaf,10,619,6,563,Malicious
576,49518,6667,tcp,irc,1.078647,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
577,49628,6667,tcp,,3.158947,0.0,0.0,S0,0,S,3,180,0,0,Malicious
578,49520,6667,tcp,irc,4.082696,75.0,243.0,S3,0,ShAdDaf,10,619,6,563,Malicious
579,49522,6667,tcp,irc,4.196845,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
580,49526,6667,tcp,irc,1.09213,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
581,49524,6667,tcp,irc,1.078884,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
582,49634,6667,tcp,,3.143203,0.0,0.0,S0,0,S,3,180,0,0,Malicious
583,49528,6667,tcp,irc,4.089406,75.0,243.0,S3,0,ShAdDaf,10,619,6,563,Malicious
584,49530,6667,tcp,irc,1.090635,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
585,49532,6667,tcp,irc,1.077132,74.0,242.0,S3,0,ShAdDaf,7,446,6,562,Malicious
586,49534,6667,tcp,irc,1.101371,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
587,49536,6667,tcp,irc,4.225587,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
588,49538,6667,tcp,irc,4.096652,75.0,243.0,S3,0,ShAdDaf,10,619,6,563,Malicious
589,49540,6667,tcp,irc,2.094805,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
590,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
591,49656,6667,tcp,,3.095742,0.0,0.0,S0,0,S,3,180,0,0,Malicious
592,49656,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
593,49546,6667,tcp,irc,1.065633,75.0,243.0,S3,0,ShAdDaft,8,511,7,615,Malicious
594,49658,6667,tcp,,3.09023,0.0,0.0,S0,0,S,3,180,0,0,Malicious
595,49548,6667,tcp,irc,0.919974,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
596,49658,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
597,123,123,udp,,0.001747,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
598,49550,6667,tcp,irc,2.105545,74.0,242.0,S3,0,ShAdDaf,9,558,6,562,Malicious
599,49666,6667,tcp,,3.159194,0.0,0.0,S0,0,S,3,180,0,0,Malicious
600,49554,6667,tcp,irc,1.083129,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
601,49666,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
602,49668,6667,tcp,,3.157443,0.0,0.0,S0,0,S,3,180,0,0,Malicious
603,49558,6667,tcp,irc,4.184601,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
604,49668,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
605,49560,6667,tcp,irc,2.082558,75.0,243.0,S3,0,ShAdDaf,9,559,6,563,Malicious
606,49670,6667,tcp,,3.149959,0.0,0.0,S0,0,S,3,180,0,0,Malicious
607,49670,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
608,49674,6667,tcp,,3.091479,0.0,0.0,S0,0,S,3,180,0,0,Malicious
609,49674,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
610,49676,6667,tcp,,3.089481,0.0,0.0,S0,0,S,3,180,0,0,Malicious
611,49676,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
612,49678,6667,tcp,,3.087497,0.0,0.0,S0,0,S,3,180,0,0,Malicious
613,123,123,udp,,0.001496,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
614,49678,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
615,49680,6667,tcp,,3.085501,0.0,0.0,S0,0,S,3,180,0,0,Malicious
616,49680,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
617,49682,6667,tcp,,3.083722,0.0,0.0,S0,0,S,3,180,0,0,Malicious
618,49572,6667,tcp,irc,0.88999,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
619,49684,6667,tcp,,3.120232,0.0,0.0,S0,0,S,3,180,0,0,Malicious
620,49686,6667,tcp,,3.147951,0.0,0.0,S0,0,S,3,180,0,0,Malicious
621,49686,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
622,49688,6667,tcp,,3.140739,0.0,0.0,S0,0,S,3,180,0,0,Malicious
623,49688,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
624,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
625,49582,6667,tcp,irc,4.077413,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
626,49584,6667,tcp,irc,4.046935,75.0,243.0,S3,0,ShAdDaft,10,631,6,563,Malicious
627,49586,6667,tcp,irc,2.093303,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
628,123,123,udp,,0.030456,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
629,49704,6667,tcp,irc,1.017671,60.0,124.0,RSTR,0,ShAdfDr,5,328,4,328,Malicious
